id,client,timestamp,product,price
96956713,D7pVaSr2-BpeKGwE,2023-01-02T16:09:10,noisette,1.5
96795590,XztHU0aeUckvR7AC,2023-01-02T16:12:31,café crème,2.5
58045300,H-Mp22FLe99MNhRa,2023-01-02T16:16:47,décaféiné,1.4
58441289,H-Mp22FLe99MNhRa,2023-01-02T16:19:55,café crème,2.5
54637900,iQ5y--CyNtHUDL_8,2023-01-02T16:24:22,café allongé,1.4
14437242,XztHU0aeUckvR7AC,2023-01-02T16:28:09,expresso,1.1
03249360,XztHU0aeUckvR7AC,2023-01-02T16:31:54,décaféiné,1.4
46085813,oplTx8h-38G3be4c,2023-01-02T16:36:22,café allongé,1.4
72052258,JBoCs7rWb_jEs87W,2023-01-02T16:40:00,expresso,1.1
17949440,hdVMQjoIgOov09zb,2023-01-02T16:43:26,expresso,1.1
78314685,JBoCs7rWb_jEs87W,2023-01-02T16:48:00,café crème,2.5
37531637,vAfh79KyDpYeFEMR,2023-01-02T16:51:20,expresso,1.1
21074765,vAfh79KyDpYeFEMR,2023-01-02T16:56:18,décaféiné,1.4
78242480,JBoCs7rWb_jEs87W,2023-01-02T16:59:52,décaféiné,1.4
33278191,JBoCs7rWb_jEs87W,2023-01-02T17:03:43,noisette,1.5
58709481,vAfh79KyDpYeFEMR,2023-01-02T17:06:43,café,1.3
19963124,iQ5y--CyNtHUDL_8,2023-01-02T17:11:35,expresso,1.1
75875309,iQ5y--CyNtHUDL_8,2023-01-02T17:15:54,expresso,1.1
25888844,JBoCs7rWb_jEs87W,2023-01-02T17:19:30,café crème,2.5
15227312,vAfh79KyDpYeFEMR,2023-01-02T17:24:04,expresso,1.1
63794081,JBoCs7rWb_jEs87W,2023-01-02T17:27:56,expresso,1.1
51401039,JBoCs7rWb_jEs87W,2023-01-02T17:32:39,expresso,1.1
55017449,iQ5y--CyNtHUDL_8,2023-01-02T17:35:44,café,1.3
84080954,TX7wC0pTqCRlCOhi,2023-01-02T17:39:49,café allongé,1.4
86238495,XztHU0aeUckvR7AC,2023-01-02T17:44:02,café allongé,1.4
52265751,oplTx8h-38G3be4c,2023-01-02T17:47:02,décaféiné,1.4
94784597,t_CUBr6tyTQxGj2X,2023-01-02T17:51:32,café crème,2.5
99567772,XztHU0aeUckvR7AC,2023-01-02T17:54:59,chocolat chaud,2.6
90936785,vAfh79KyDpYeFEMR,2023-01-02T17:59:15,café allongé,1.4
93741089,t_CUBr6tyTQxGj2X,2023-01-03T09:02:52,café,1.3
84600782,TX7wC0pTqCRlCOhi,2023-01-03T09:07:50,café allongé,1.4
82987499,iQ5y--CyNtHUDL_8,2023-01-03T09:12:04,décaféiné,1.4
91556217,oplTx8h-38G3be4c,2023-01-03T09:15:41,café,1.3
49411295,oplTx8h-38G3be4c,2023-01-03T09:20:04,café allongé,1.4
90636324,XztHU0aeUckvR7AC,2023-01-03T09:24:02,café allongé,1.4
53429612,D7pVaSr2-BpeKGwE,2023-01-03T09:28:45,chocolat chaud,2.6
47394676,t_CUBr6tyTQxGj2X,2023-01-03T09:32:32,décaféiné,1.4
65553904,t_CUBr6tyTQxGj2X,2023-01-03T09:36:50,décaféiné,1.4
02284325,t_CUBr6tyTQxGj2X,2023-01-03T09:40:45,chocolat chaud,2.6
55533439,JBoCs7rWb_jEs87W,2023-01-03T09:44:10,café,1.3
07502815,H-Mp22FLe99MNhRa,2023-01-03T09:47:39,expresso,1.1
11166875,JBoCs7rWb_jEs87W,2023-01-03T09:52:10,expresso,1.1
02144736,D7pVaSr2-BpeKGwE,2023-01-03T09:56:39,café,1.3
08374220,TX7wC0pTqCRlCOhi,2023-01-03T10:00:36,café crème,2.5
27993192,oplTx8h-38G3be4c,2023-01-03T10:05:27,café allongé,1.4
54621378,D7pVaSr2-BpeKGwE,2023-01-03T10:09:12,noisette,1.5
94963256,TX7wC0pTqCRlCOhi,2023-01-03T10:12:47,café,1.3
38972163,iQ5y--CyNtHUDL_8,2023-01-03T10:16:47,expresso,1.1
12231030,vAfh79KyDpYeFEMR,2023-01-03T10:20:47,expresso,1.1
60034613,hdVMQjoIgOov09zb,2023-01-03T10:24:54,café crème,2.5
36470042,TX7wC0pTqCRlCOhi,2023-01-03T10:29:28,café allongé,1.4
65212994,hdVMQjoIgOov09zb,2023-01-03T10:33:34,expresso,1.1
43122411,D7pVaSr2-BpeKGwE,2023-01-03T10:37:13,noisette,1.5
74811136,JBoCs7rWb_jEs87W,2023-01-03T10:40:19,café crème,2.5
23492591,JBoCs7rWb_jEs87W,2023-01-03T10:45:08,noisette,1.5
63610046,H-Mp22FLe99MNhRa,2023-01-03T10:48:13,café,1.3
07104089,H-Mp22FLe99MNhRa,2023-01-03T10:52:18,expresso,1.1
15984456,t_CUBr6tyTQxGj2X,2023-01-03T10:57:00,café,1.3
70526529,oplTx8h-38G3be4c,2023-01-03T13:01:34,expresso,1.1
65647691,XztHU0aeUckvR7AC,2023-01-03T13:05:06,noisette,1.5
18515900,JBoCs7rWb_jEs87W,2023-01-03T13:08:57,café allongé,1.4
86803402,iQ5y--CyNtHUDL_8,2023-01-03T13:13:49,double café,2.6
19540593,H-Mp22FLe99MNhRa,2023-01-03T13:17:29,café,1.3
70827440,D7pVaSr2-BpeKGwE,2023-01-03T13:22:26,café allongé,1.4
65538589,XztHU0aeUckvR7AC,2023-01-03T13:26:51,expresso,1.1
80775048,t_CUBr6tyTQxGj2X,2023-01-03T13:30:57,café,1.3
30981758,D7pVaSr2-BpeKGwE,2023-01-03T13:35:33,café,1.3
76973266,D7pVaSr2-BpeKGwE,2023-01-03T13:40:16,décaféiné,1.4
24318597,iQ5y--CyNtHUDL_8,2023-01-03T13:44:05,café,1.3
97286773,TX7wC0pTqCRlCOhi,2023-01-03T13:47:47,café allongé,1.4
65128497,hdVMQjoIgOov09zb,2023-01-03T13:52:09,café,1.3
88189992,vAfh79KyDpYeFEMR,2023-01-03T13:55:43,expresso,1.1
14287909,iQ5y--CyNtHUDL_8,2023-01-03T13:58:52,décaféiné,1.4
37193582,vAfh79KyDpYeFEMR,2023-01-03T16:02:03,expresso,1.1
95478362,JBoCs7rWb_jEs87W,2023-01-03T16:06:10,café,1.3
07119542,D7pVaSr2-BpeKGwE,2023-01-03T16:10:53,décaféiné,1.4
63868092,oplTx8h-38G3be4c,2023-01-03T16:15:22,expresso,1.1
24574173,oplTx8h-38G3be4c,2023-01-03T16:18:32,noisette,1.5
68760963,oplTx8h-38G3be4c,2023-01-03T16:22:21,café allongé,1.4
68099017,iQ5y--CyNtHUDL_8,2023-01-03T16:26:09,café,1.3
89587971,hdVMQjoIgOov09zb,2023-01-03T16:30:46,décaféiné,1.4
63927176,vAfh79KyDpYeFEMR,2023-01-03T16:35:27,café,1.3
91569515,oplTx8h-38G3be4c,2023-01-03T16:40:14,chocolat chaud,2.6
74613300,hdVMQjoIgOov09zb,2023-01-03T16:44:00,café,1.3
67426768,vAfh79KyDpYeFEMR,2023-01-03T16:48:32,café crème,2.5
95776285,iQ5y--CyNtHUDL_8,2023-01-03T16:53:25,décaféiné,1.4
37078870,hdVMQjoIgOov09zb,2023-01-03T16:56:30,café,1.3
29200119,hdVMQjoIgOov09zb,2023-01-03T17:01:14,café allongé,1.4
67059087,iQ5y--CyNtHUDL_8,2023-01-03T17:06:10,expresso,1.1
87020106,t_CUBr6tyTQxGj2X,2023-01-03T17:09:24,expresso,1.1
27100774,oplTx8h-38G3be4c,2023-01-03T17:12:34,café,1.3
00471304,XztHU0aeUckvR7AC,2023-01-03T17:17:03,café crème,2.5
48845020,D7pVaSr2-BpeKGwE,2023-01-03T17:21:33,noisette,1.5
56235761,JBoCs7rWb_jEs87W,2023-01-03T17:24:47,café,1.3
16196664,iQ5y--CyNtHUDL_8,2023-01-03T17:29:10,café crème,2.5
27813768,JBoCs7rWb_jEs87W,2023-01-03T17:32:56,expresso,1.1
29836522,D7pVaSr2-BpeKGwE,2023-01-03T17:36:00,double café,2.6
16989028,XztHU0aeUckvR7AC,2023-01-03T17:39:20,café allongé,1.4
47342236,vAfh79KyDpYeFEMR,2023-01-03T17:43:20,noisette,1.5
92313684,D7pVaSr2-BpeKGwE,2023-01-03T17:46:38,décaféiné,1.4
90469377,oplTx8h-38G3be4c,2023-01-03T17:51:02,expresso,1.1
52808785,iQ5y--CyNtHUDL_8,2023-01-03T17:54:25,expresso,1.1
88346681,XztHU0aeUckvR7AC,2023-01-03T17:58:29,café,1.3
02571521,oplTx8h-38G3be4c,2023-01-04T09:03:27,expresso,1.1
21907837,H-Mp22FLe99MNhRa,2023-01-04T09:06:51,café crème,2.5
19492715,iQ5y--CyNtHUDL_8,2023-01-04T09:10:26,double café,2.6
48446970,H-Mp22FLe99MNhRa,2023-01-04T09:13:52,expresso,1.1
17933634,XztHU0aeUckvR7AC,2023-01-04T09:18:45,café,1.3
20751841,iQ5y--CyNtHUDL_8,2023-01-04T09:23:35,café allongé,1.4
35840983,iQ5y--CyNtHUDL_8,2023-01-04T09:26:59,noisette,1.5
66357473,TX7wC0pTqCRlCOhi,2023-01-04T09:31:11,café,1.3
98259031,vAfh79KyDpYeFEMR,2023-01-04T09:36:04,café allongé,1.4
20261557,vAfh79KyDpYeFEMR,2023-01-04T09:40:30,expresso,1.1
02330750,hdVMQjoIgOov09zb,2023-01-04T09:44:39,café allongé,1.4
51601516,XztHU0aeUckvR7AC,2023-01-04T09:48:48,expresso,1.1
53391966,XztHU0aeUckvR7AC,2023-01-04T09:52:46,café,1.3
44503603,TX7wC0pTqCRlCOhi,2023-01-04T09:56:12,expresso,1.1
78709337,hdVMQjoIgOov09zb,2023-01-04T09:59:21,double café,2.6
93659142,JBoCs7rWb_jEs87W,2023-01-04T10:04:04,noisette,1.5
44084840,t_CUBr6tyTQxGj2X,2023-01-04T10:07:13,chocolat chaud,2.6
28958001,vAfh79KyDpYeFEMR,2023-01-04T10:11:53,expresso,1.1
34452815,TX7wC0pTqCRlCOhi,2023-01-04T10:16:34,café crème,2.5
25157416,t_CUBr6tyTQxGj2X,2023-01-04T10:21:31,noisette,1.5
20694380,vAfh79KyDpYeFEMR,2023-01-04T10:25:21,café,1.3
97531376,D7pVaSr2-BpeKGwE,2023-01-04T10:30:13,café,1.3
51886538,iQ5y--CyNtHUDL_8,2023-01-04T10:33:39,expresso,1.1
68814810,t_CUBr6tyTQxGj2X,2023-01-04T10:36:55,expresso,1.1
53988329,H-Mp22FLe99MNhRa,2023-01-04T10:40:10,café allongé,1.4
77497584,iQ5y--CyNtHUDL_8,2023-01-04T10:44:28,noisette,1.5
01157678,D7pVaSr2-BpeKGwE,2023-01-04T10:47:58,noisette,1.5
20498707,XztHU0aeUckvR7AC,2023-01-04T10:51:42,expresso,1.1
95422150,XztHU0aeUckvR7AC,2023-01-04T10:55:52,expresso,1.1
68126606,D7pVaSr2-BpeKGwE,2023-01-04T10:59:47,café crème,2.5
02540562,vAfh79KyDpYeFEMR,2023-01-04T13:03:36,décaféiné,1.4
99437104,H-Mp22FLe99MNhRa,2023-01-04T13:08:24,café,1.3
07192512,iQ5y--CyNtHUDL_8,2023-01-04T13:11:54,expresso,1.1
04703508,JBoCs7rWb_jEs87W,2023-01-04T13:16:42,café,1.3
42161243,D7pVaSr2-BpeKGwE,2023-01-04T13:19:45,café crème,2.5
03096506,D7pVaSr2-BpeKGwE,2023-01-04T13:23:33,expresso,1.1
43844088,iQ5y--CyNtHUDL_8,2023-01-04T13:27:43,décaféiné,1.4
71142353,TX7wC0pTqCRlCOhi,2023-01-04T13:31:34,expresso,1.1
61844857,hdVMQjoIgOov09zb,2023-01-04T13:35:43,expresso,1.1
60068181,t_CUBr6tyTQxGj2X,2023-01-04T13:40:20,décaféiné,1.4
49244661,H-Mp22FLe99MNhRa,2023-01-04T13:44:30,expresso,1.1
56567768,TX7wC0pTqCRlCOhi,2023-01-04T13:49:18,café,1.3
14322392,iQ5y--CyNtHUDL_8,2023-01-04T13:52:22,double café,2.6
01617739,oplTx8h-38G3be4c,2023-01-04T13:55:47,expresso,1.1
30736048,H-Mp22FLe99MNhRa,2023-01-04T16:00:23,café,1.3
46136489,hdVMQjoIgOov09zb,2023-01-04T16:04:04,double café,2.6
00764710,iQ5y--CyNtHUDL_8,2023-01-04T16:07:29,café allongé,1.4
55572887,vAfh79KyDpYeFEMR,2023-01-04T16:12:17,chocolat chaud,2.6
94856964,TX7wC0pTqCRlCOhi,2023-01-04T16:15:48,expresso,1.1
54929478,H-Mp22FLe99MNhRa,2023-01-04T16:19:58,noisette,1.5
49486424,TX7wC0pTqCRlCOhi,2023-01-04T16:23:56,café,1.3
97723281,oplTx8h-38G3be4c,2023-01-04T16:27:04,décaféiné,1.4
63260067,D7pVaSr2-BpeKGwE,2023-01-04T16:31:01,décaféiné,1.4
50298059,XztHU0aeUckvR7AC,2023-01-04T16:34:17,expresso,1.1
97296646,t_CUBr6tyTQxGj2X,2023-01-04T16:39:06,noisette,1.5
91533883,oplTx8h-38G3be4c,2023-01-04T16:42:51,expresso,1.1
15776094,TX7wC0pTqCRlCOhi,2023-01-04T16:45:53,expresso,1.1
83741644,XztHU0aeUckvR7AC,2023-01-04T16:49:39,café,1.3
68385786,iQ5y--CyNtHUDL_8,2023-01-04T16:53:44,expresso,1.1
18442754,H-Mp22FLe99MNhRa,2023-01-04T16:57:33,chocolat chaud,2.6
29343441,oplTx8h-38G3be4c,2023-01-04T17:02:10,café allongé,1.4
68188331,hdVMQjoIgOov09zb,2023-01-04T17:07:09,expresso,1.1
34331464,D7pVaSr2-BpeKGwE,2023-01-04T17:10:13,café crème,2.5
26842847,iQ5y--CyNtHUDL_8,2023-01-04T17:15:05,expresso,1.1
44440409,JBoCs7rWb_jEs87W,2023-01-04T17:19:33,chocolat chaud,2.6
14725758,iQ5y--CyNtHUDL_8,2023-01-04T17:22:44,décaféiné,1.4
93651130,vAfh79KyDpYeFEMR,2023-01-04T17:26:26,noisette,1.5
54056374,oplTx8h-38G3be4c,2023-01-04T17:30:55,expresso,1.1
24645503,vAfh79KyDpYeFEMR,2023-01-04T17:34:58,expresso,1.1
41838763,iQ5y--CyNtHUDL_8,2023-01-04T17:39:23,café,1.3
24662334,oplTx8h-38G3be4c,2023-01-04T17:43:01,expresso,1.1
43314539,oplTx8h-38G3be4c,2023-01-04T17:46:32,expresso,1.1
21066948,H-Mp22FLe99MNhRa,2023-01-04T17:49:39,expresso,1.1
01711054,JBoCs7rWb_jEs87W,2023-01-04T17:53:15,expresso,1.1
47381729,vAfh79KyDpYeFEMR,2023-01-04T17:56:37,double café,2.6
73006616,XztHU0aeUckvR7AC,2023-01-05T09:00:52,expresso,1.1
66123578,hdVMQjoIgOov09zb,2023-01-05T09:04:33,café,1.3
64277939,D7pVaSr2-BpeKGwE,2023-01-05T09:07:55,café crème,2.5
43316464,H-Mp22FLe99MNhRa,2023-01-05T09:11:23,noisette,1.5
98206281,hdVMQjoIgOov09zb,2023-01-05T09:15:38,décaféiné,1.4
94837258,XztHU0aeUckvR7AC,2023-01-05T09:19:06,décaféiné,1.4
98405202,vAfh79KyDpYeFEMR,2023-01-05T09:23:37,expresso,1.1
42798130,t_CUBr6tyTQxGj2X,2023-01-05T09:27:57,double café,2.6
35859146,t_CUBr6tyTQxGj2X,2023-01-05T09:31:43,café allongé,1.4
66971882,TX7wC0pTqCRlCOhi,2023-01-05T09:34:55,café,1.3
01344645,D7pVaSr2-BpeKGwE,2023-01-05T09:38:32,expresso,1.1
18374496,t_CUBr6tyTQxGj2X,2023-01-05T09:41:48,café allongé,1.4
25270298,hdVMQjoIgOov09zb,2023-01-05T09:45:15,chocolat chaud,2.6
55346444,H-Mp22FLe99MNhRa,2023-01-05T09:49:22,café,1.3
67058798,XztHU0aeUckvR7AC,2023-01-05T09:53:36,expresso,1.1
16509462,D7pVaSr2-BpeKGwE,2023-01-05T09:58:22,café,1.3
42740112,JBoCs7rWb_jEs87W,2023-01-05T10:03:01,café allongé,1.4
41211871,iQ5y--CyNtHUDL_8,2023-01-05T10:07:47,noisette,1.5
55541339,hdVMQjoIgOov09zb,2023-01-05T10:11:19,décaféiné,1.4
80368339,TX7wC0pTqCRlCOhi,2023-01-05T10:15:16,expresso,1.1
27547623,vAfh79KyDpYeFEMR,2023-01-05T10:20:06,décaféiné,1.4
23907700,iQ5y--CyNtHUDL_8,2023-01-05T10:24:46,noisette,1.5
87402156,vAfh79KyDpYeFEMR,2023-01-05T10:29:33,café,1.3
95953011,hdVMQjoIgOov09zb,2023-01-05T10:34:02,double café,2.6
06930860,H-Mp22FLe99MNhRa,2023-01-05T10:37:30,expresso,1.1
82653021,XztHU0aeUckvR7AC,2023-01-05T10:40:31,expresso,1.1
77043944,vAfh79KyDpYeFEMR,2023-01-05T10:45:09,chocolat chaud,2.6
17499026,H-Mp22FLe99MNhRa,2023-01-05T10:48:19,café allongé,1.4
08122807,JBoCs7rWb_jEs87W,2023-01-05T10:52:21,expresso,1.1
90870756,t_CUBr6tyTQxGj2X,2023-01-05T10:56:47,décaféiné,1.4
32252784,D7pVaSr2-BpeKGwE,2023-01-05T13:00:50,café allongé,1.4
31247970,oplTx8h-38G3be4c,2023-01-05T13:04:53,chocolat chaud,2.6
79086611,D7pVaSr2-BpeKGwE,2023-01-05T13:09:10,double café,2.6
42995544,vAfh79KyDpYeFEMR,2023-01-05T13:12:18,noisette,1.5
17510485,hdVMQjoIgOov09zb,2023-01-05T13:15:33,expresso,1.1
85519423,iQ5y--CyNtHUDL_8,2023-01-05T13:19:16,café,1.3
73569057,t_CUBr6tyTQxGj2X,2023-01-05T13:24:02,expresso,1.1
49700339,XztHU0aeUckvR7AC,2023-01-05T13:27:26,café,1.3
79878103,XztHU0aeUckvR7AC,2023-01-05T13:32:04,expresso,1.1
33163209,H-Mp22FLe99MNhRa,2023-01-05T13:35:35,expresso,1.1
10345495,XztHU0aeUckvR7AC,2023-01-05T13:40:30,chocolat chaud,2.6
10758204,t_CUBr6tyTQxGj2X,2023-01-05T13:43:38,expresso,1.1
99254489,H-Mp22FLe99MNhRa,2023-01-05T13:47:25,décaféiné,1.4
03321694,iQ5y--CyNtHUDL_8,2023-01-05T13:51:34,café crème,2.5
36413550,t_CUBr6tyTQxGj2X,2023-01-05T13:56:20,café crème,2.5
74989941,H-Mp22FLe99MNhRa,2023-01-05T16:00:41,chocolat chaud,2.6
96268944,XztHU0aeUckvR7AC,2023-01-05T16:03:56,café allongé,1.4
44356943,XztHU0aeUckvR7AC,2023-01-05T16:07:29,expresso,1.1
14668016,JBoCs7rWb_jEs87W,2023-01-05T16:12:00,café,1.3
92046763,t_CUBr6tyTQxGj2X,2023-01-05T16:16:42,chocolat chaud,2.6
21308551,H-Mp22FLe99MNhRa,2023-01-05T16:19:59,café,1.3
79146517,H-Mp22FLe99MNhRa,2023-01-05T16:23:23,expresso,1.1
01001902,XztHU0aeUckvR7AC,2023-01-05T16:27:48,expresso,1.1
57971603,t_CUBr6tyTQxGj2X,2023-01-05T16:32:20,expresso,1.1
07432932,hdVMQjoIgOov09zb,2023-01-05T16:35:36,expresso,1.1
44472444,vAfh79KyDpYeFEMR,2023-01-05T16:39:32,chocolat chaud,2.6
07768754,t_CUBr6tyTQxGj2X,2023-01-05T16:43:03,café allongé,1.4
30118669,oplTx8h-38G3be4c,2023-01-05T16:47:09,expresso,1.1
58239059,JBoCs7rWb_jEs87W,2023-01-05T16:51:28,expresso,1.1
82779235,hdVMQjoIgOov09zb,2023-01-05T16:54:58,expresso,1.1
41887269,TX7wC0pTqCRlCOhi,2023-01-05T16:59:44,café,1.3
97297540,D7pVaSr2-BpeKGwE,2023-01-05T17:04:26,café allongé,1.4
99223922,D7pVaSr2-BpeKGwE,2023-01-05T17:09:04,décaféiné,1.4
81277108,XztHU0aeUckvR7AC,2023-01-05T17:12:58,café,1.3
72441504,oplTx8h-38G3be4c,2023-01-05T17:17:00,café,1.3
21626334,oplTx8h-38G3be4c,2023-01-05T17:21:16,décaféiné,1.4
25462782,iQ5y--CyNtHUDL_8,2023-01-05T17:25:44,café allongé,1.4
05585790,TX7wC0pTqCRlCOhi,2023-01-05T17:30:23,café,1.3
89371188,TX7wC0pTqCRlCOhi,2023-01-05T17:33:52,café allongé,1.4
75802590,hdVMQjoIgOov09zb,2023-01-05T17:37:35,expresso,1.1
84987459,XztHU0aeUckvR7AC,2023-01-05T17:40:36,expresso,1.1
06625561,oplTx8h-38G3be4c,2023-01-05T17:44:57,café crème,2.5
68247370,D7pVaSr2-BpeKGwE,2023-01-05T17:49:54,café allongé,1.4
82905054,hdVMQjoIgOov09zb,2023-01-05T17:54:36,café,1.3
61452542,iQ5y--CyNtHUDL_8,2023-01-05T17:58:23,décaféiné,1.4
18343605,t_CUBr6tyTQxGj2X,2023-01-06T09:03:03,café allongé,1.4
38149506,XztHU0aeUckvR7AC,2023-01-06T09:07:41,chocolat chaud,2.6
98061219,D7pVaSr2-BpeKGwE,2023-01-06T09:11:23,expresso,1.1
68214390,XztHU0aeUckvR7AC,2023-01-06T09:14:34,café allongé,1.4
44119331,D7pVaSr2-BpeKGwE,2023-01-06T09:17:48,café crème,2.5
17362980,t_CUBr6tyTQxGj2X,2023-01-06T09:22:22,café,1.3
73128464,vAfh79KyDpYeFEMR,2023-01-06T09:26:24,noisette,1.5
00909781,H-Mp22FLe99MNhRa,2023-01-06T09:30:44,expresso,1.1
29538485,D7pVaSr2-BpeKGwE,2023-01-06T09:34:47,double café,2.6
16162590,D7pVaSr2-BpeKGwE,2023-01-06T09:38:53,expresso,1.1
45959285,iQ5y--CyNtHUDL_8,2023-01-06T09:42:36,expresso,1.1
98935194,vAfh79KyDpYeFEMR,2023-01-06T09:46:21,expresso,1.1
74536033,t_CUBr6tyTQxGj2X,2023-01-06T09:50:53,café,1.3
30092002,hdVMQjoIgOov09zb,2023-01-06T09:54:08,café,1.3
64677522,XztHU0aeUckvR7AC,2023-01-06T09:57:54,expresso,1.1
83874558,iQ5y--CyNtHUDL_8,2023-01-06T10:02:09,décaféiné,1.4
09564509,t_CUBr6tyTQxGj2X,2023-01-06T10:06:41,décaféiné,1.4
88501799,iQ5y--CyNtHUDL_8,2023-01-06T10:11:18,café allongé,1.4
15326886,hdVMQjoIgOov09zb,2023-01-06T10:15:29,café,1.3
64303654,vAfh79KyDpYeFEMR,2023-01-06T10:19:50,décaféiné,1.4
18327524,vAfh79KyDpYeFEMR,2023-01-06T10:22:59,expresso,1.1
53332122,H-Mp22FLe99MNhRa,2023-01-06T10:26:06,expresso,1.1
80405075,t_CUBr6tyTQxGj2X,2023-01-06T10:30:04,chocolat chaud,2.6
13606100,JBoCs7rWb_jEs87W,2023-01-06T10:34:58,café crème,2.5
74814993,t_CUBr6tyTQxGj2X,2023-01-06T10:39:12,expresso,1.1
94583847,H-Mp22FLe99MNhRa,2023-01-06T10:42:47,café allongé,1.4
32789364,D7pVaSr2-BpeKGwE,2023-01-06T10:46:55,décaféiné,1.4
00071943,TX7wC0pTqCRlCOhi,2023-01-06T10:50:12,expresso,1.1
46029046,JBoCs7rWb_jEs87W,2023-01-06T10:54:17,expresso,1.1
59062114,t_CUBr6tyTQxGj2X,2023-01-06T10:58:04,expresso,1.1
07961137,TX7wC0pTqCRlCOhi,2023-01-06T13:03:01,décaféiné,1.4
46553178,XztHU0aeUckvR7AC,2023-01-06T13:06:37,expresso,1.1
62540865,TX7wC0pTqCRlCOhi,2023-01-06T13:10:33,chocolat chaud,2.6
16848118,H-Mp22FLe99MNhRa,2023-01-06T13:15:21,café allongé,1.4
76308929,TX7wC0pTqCRlCOhi,2023-01-06T13:19:04,café allongé,1.4
37993847,hdVMQjoIgOov09zb,2023-01-06T13:23:26,expresso,1.1
74317838,XztHU0aeUckvR7AC,2023-01-06T13:28:01,décaféiné,1.4
22134212,XztHU0aeUckvR7AC,2023-01-06T13:32:03,noisette,1.5
53394951,vAfh79KyDpYeFEMR,2023-01-06T13:36:14,expresso,1.1
43177008,XztHU0aeUckvR7AC,2023-01-06T13:40:01,café crème,2.5
91426760,D7pVaSr2-BpeKGwE,2023-01-06T13:44:56,expresso,1.1
51188002,XztHU0aeUckvR7AC,2023-01-06T13:48:11,café allongé,1.4
37246011,TX7wC0pTqCRlCOhi,2023-01-06T13:51:42,café allongé,1.4
10439004,oplTx8h-38G3be4c,2023-01-06T13:55:39,café,1.3
21172702,H-Mp22FLe99MNhRa,2023-01-06T16:00:09,expresso,1.1
94761947,D7pVaSr2-BpeKGwE,2023-01-06T16:03:53,café,1.3
00757574,oplTx8h-38G3be4c,2023-01-06T16:08:47,double café,2.6
74778193,JBoCs7rWb_jEs87W,2023-01-06T16:13:45,café crème,2.5
72538886,iQ5y--CyNtHUDL_8,2023-01-06T16:17:52,café allongé,1.4
87604700,iQ5y--CyNtHUDL_8,2023-01-06T16:22:17,expresso,1.1
68837094,t_CUBr6tyTQxGj2X,2023-01-06T16:27:01,café allongé,1.4
85575774,oplTx8h-38G3be4c,2023-01-06T16:31:54,chocolat chaud,2.6
25297189,hdVMQjoIgOov09zb,2023-01-06T16:35:25,expresso,1.1
08563805,H-Mp22FLe99MNhRa,2023-01-06T16:38:25,noisette,1.5
32960462,iQ5y--CyNtHUDL_8,2023-01-06T16:42:30,expresso,1.1
24889905,hdVMQjoIgOov09zb,2023-01-06T16:45:34,café allongé,1.4
67631059,XztHU0aeUckvR7AC,2023-01-06T16:49:24,café,1.3
91594990,oplTx8h-38G3be4c,2023-01-06T16:54:04,expresso,1.1
99046138,XztHU0aeUckvR7AC,2023-01-06T16:58:45,double café,2.6
49442135,TX7wC0pTqCRlCOhi,2023-01-06T17:03:11,café,1.3
70469441,hdVMQjoIgOov09zb,2023-01-06T17:07:06,expresso,1.1
16445906,oplTx8h-38G3be4c,2023-01-06T17:10:09,expresso,1.1
39992037,XztHU0aeUckvR7AC,2023-01-06T17:13:59,café,1.3
24850377,TX7wC0pTqCRlCOhi,2023-01-06T17:17:18,café allongé,1.4
43265764,t_CUBr6tyTQxGj2X,2023-01-06T17:20:53,café crème,2.5
38756097,hdVMQjoIgOov09zb,2023-01-06T17:24:48,noisette,1.5
72068282,hdVMQjoIgOov09zb,2023-01-06T17:28:42,double café,2.6
04640689,XztHU0aeUckvR7AC,2023-01-06T17:32:12,expresso,1.1
75734141,hdVMQjoIgOov09zb,2023-01-06T17:35:38,double café,2.6
52000069,JBoCs7rWb_jEs87W,2023-01-06T17:40:35,café,1.3
09718547,iQ5y--CyNtHUDL_8,2023-01-06T17:44:29,café allongé,1.4
28938011,oplTx8h-38G3be4c,2023-01-06T17:48:51,noisette,1.5
29222750,t_CUBr6tyTQxGj2X,2023-01-06T17:53:23,café allongé,1.4
21103220,XztHU0aeUckvR7AC,2023-01-06T17:58:03,chocolat chaud,2.6
45787086,t_CUBr6tyTQxGj2X,2023-01-07T09:02:44,expresso,1.1
78410844,XztHU0aeUckvR7AC,2023-01-09T09:05:56,café allongé,1.4
49912229,t_CUBr6tyTQxGj2X,2023-01-09T09:10:14,chocolat chaud,2.6
00560408,t_CUBr6tyTQxGj2X,2023-01-09T09:14:46,noisette,1.5
96773016,TX7wC0pTqCRlCOhi,2023-01-09T09:18:02,noisette,1.5
77560751,XztHU0aeUckvR7AC,2023-01-09T09:22:35,expresso,1.1
57432416,TX7wC0pTqCRlCOhi,2023-01-09T09:27:09,café,1.3
11338848,D7pVaSr2-BpeKGwE,2023-01-09T09:30:58,café,1.3
91146649,iQ5y--CyNtHUDL_8,2023-01-09T09:35:49,café allongé,1.4
71310160,t_CUBr6tyTQxGj2X,2023-01-09T09:40:09,café allongé,1.4
85855490,D7pVaSr2-BpeKGwE,2023-01-09T09:44:57,expresso,1.1
07014150,TX7wC0pTqCRlCOhi,2023-01-09T09:48:05,café crème,2.5
